Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Introduced,Terminated,Altitude,Population,Households,Nearest Station,Distance To Station (KM),Built Up Area,District,Ward,County Electoral Division
BS3 9AS,No,51.438707,-2.601529,358286,171251,ST582712,2/1/2009 12:00:00 AM,11/1/2009 12:00:00 AM,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9AT,No,51.438707,-2.601529,358286,171251,ST582712,11/1/2005 12:00:00 AM,12/1/2010 12:00:00 AM,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9AU,No,51.438707,-2.601529,358286,171251,ST582712,11/1/2005 12:00:00 AM,1/1/2007 12:00:00 AM,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9AW,No,51.438707,-2.601529,358286,171251,ST582712,12/1/2005 12:00:00 AM,1/1/2008 12:00:00 AM,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9AX,No,51.438707,-2.601529,358286,171251,ST582712,1/1/2006 12:00:00 AM,1/1/2008 12:00:00 AM,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9AY,No,51.438707,-2.601529,358286,171251,ST582712,2/1/2006 12:00:00 AM,3/1/2008 12:00:00 AM,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9AZ,No,51.438707,-2.601529,358286,171251,ST582712,3/1/2006 12:00:00 AM,4/1/2007 12:00:00 AM,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9BA,No,51.438707,-2.601529,358286,171251,ST582712,10/1/2004 12:00:00 AM,2/1/2006 12:00:00 AM,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9BB,No,51.438707,-2.601529,358286,171251,ST582712,3/1/2006 12:00:00 AM,5/1/2011 12:00:00 AM,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9BD,No,51.438707,-2.601529,358286,171251,ST582712,5/1/2006 12:00:00 AM,6/1/2016 12:00:00 AM,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9BE,No,51.438707,-2.601529,358286,171251,ST582712,7/1/2006 12:00:00 AM,6/1/2009 12:00:00 AM,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9BF,No,51.438707,-2.601529,358286,171251,ST582712,7/1/2006 12:00:00 AM,7/1/2007 12:00:00 AM,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9BG,No,51.438707,-2.601529,358286,171251,ST582712,10/1/2006 12:00:00 AM,8/1/2010 12:00:00 AM,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9BH,No,51.438707,-2.601529,358286,171251,ST582712,7/1/2006 12:00:00 AM,2/1/2007 12:00:00 AM,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9BL,No,51.438707,-2.601529,358286,171251,ST582712,2/1/2009 12:00:00 AM,9/1/2009 12:00:00 AM,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9BN,No,51.438707,-2.601529,358286,171251,ST582712,9/1/2006 12:00:00 AM,9/1/2007 12:00:00 AM,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9BP,No,51.438707,-2.601529,358286,171251,ST582712,10/1/2006 12:00:00 AM,11/1/2007 12:00:00 AM,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9BQ,No,51.438707,-2.601529,358286,171251,ST582712,10/1/2006 12:00:00 AM,11/1/2007 12:00:00 AM,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9BR,No,51.438707,-2.601529,358286,171251,ST582712,11/1/2008 12:00:00 AM,12/1/2011 12:00:00 AM,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9BS,No,51.438707,-2.601529,358286,171251,ST582712,12/1/2007 12:00:00 AM,1/1/2008 12:00:00 AM,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9BT,No,51.438707,-2.601529,358286,171251,ST582712,1/1/2008 12:00:00 AM,1/1/2010 12:00:00 AM,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9BU,No,51.438707,-2.601529,358286,171251,ST582712,3/1/2007 12:00:00 AM,4/1/2007 12:00:00 AM,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9BW,Yes,51.438707,-2.601529,358286,171251,ST582712,2/1/2019 12:00:00 AM,,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9BX,No,51.438707,-2.601529,358286,171251,ST582712,7/1/2007 12:00:00 AM,8/1/2009 12:00:00 AM,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9BY,Yes,51.438707,-2.601529,358286,171251,ST582712,4/1/2019 12:00:00 AM,,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9BZ,No,51.438707,-2.601529,358286,171251,ST582712,8/1/2007 12:00:00 AM,6/1/2008 12:00:00 AM,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9DA,No,51.438707,-2.601529,358286,171251,ST582712,1/1/2008 12:00:00 AM,6/1/2008 12:00:00 AM,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9DB,No,51.438707,-2.601529,358286,171251,ST582712,4/1/2008 12:00:00 AM,5/1/2009 12:00:00 AM,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9DD,No,51.438707,-2.601529,358286,171251,ST582712,4/1/2008 12:00:00 AM,5/1/2009 12:00:00 AM,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9DE,No,51.438707,-2.601529,358286,171251,ST582712,6/1/2009 12:00:00 AM,12/1/2011 12:00:00 AM,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9DF,No,51.438707,-2.601529,358286,171251,ST582712,8/1/2009 12:00:00 AM,9/1/2012 12:00:00 AM,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9DG,No,51.438707,-2.601529,358286,171251,ST582712,6/1/2010 12:00:00 AM,12/1/2010 12:00:00 AM,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9DH,No,51.438707,-2.601529,358286,171251,ST582712,12/1/2009 12:00:00 AM,1/1/2013 12:00:00 AM,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9DJ,No,51.438707,-2.601529,358286,171251,ST582712,1/1/2010 12:00:00 AM,1/1/2013 12:00:00 AM,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9DL,No,51.438707,-2.601529,358286,171251,ST582712,2/1/2010 12:00:00 AM,12/1/2011 12:00:00 AM,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9DN,No,51.438707,-2.601529,358286,171251,ST582712,3/1/2010 12:00:00 AM,4/1/2014 12:00:00 AM,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9DP,No,51.438707,-2.601529,358286,171251,ST582712,3/1/2010 12:00:00 AM,5/1/2011 12:00:00 AM,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9DQ,No,51.438707,-2.601529,358286,171251,ST582712,5/1/2010 12:00:00 AM,6/1/2011 12:00:00 AM,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9DR,No,51.438707,-2.601529,358286,171251,ST582712,5/1/2010 12:00:00 AM,5/1/2011 12:00:00 AM,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9DS,Yes,51.438707,-2.601529,358286,171251,ST582712,5/1/2010 12:00:00 AM,,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9DT,No,51.438707,-2.601529,358286,171251,ST582712,7/1/2010 12:00:00 AM,2/1/2012 12:00:00 AM,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9DU,No,51.438707,-2.601529,358286,171251,ST582712,9/1/2010 12:00:00 AM,10/1/2011 12:00:00 AM,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9DW,No,51.438707,-2.601529,358286,171251,ST582712,11/1/2010 12:00:00 AM,12/1/2022 12:00:00 AM,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9DX,No,51.438707,-2.601529,358286,171251,ST582712,3/1/2011 12:00:00 AM,4/1/2014 12:00:00 AM,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9DY,No,51.438707,-2.601529,358286,171251,ST582712,11/1/2012 12:00:00 AM,9/1/2013 12:00:00 AM,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9DZ,No,51.438707,-2.601529,358286,171251,ST582712,10/1/2011 12:00:00 AM,6/1/2012 12:00:00 AM,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9EA,No,51.438707,-2.601529,358286,171251,ST582712,4/1/2008 12:00:00 AM,5/1/2009 12:00:00 AM,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9EB,No,51.438707,-2.601529,358286,171251,ST582712,5/1/2008 12:00:00 AM,1/1/2009 12:00:00 AM,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9ED,No,51.438707,-2.601529,358286,171251,ST582712,5/1/2008 12:00:00 AM,6/1/2009 12:00:00 AM,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9EE,No,51.438707,-2.601529,358286,171251,ST582712,5/1/2008 12:00:00 AM,5/1/2009 12:00:00 AM,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9EF,No,51.438707,-2.601529,358286,171251,ST582712,5/1/2008 12:00:00 AM,7/1/2010 12:00:00 AM,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9EG,No,51.438707,-2.601529,358286,171251,ST582712,6/1/2008 12:00:00 AM,6/1/2012 12:00:00 AM,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9EH,No,51.438707,-2.601529,358286,171251,ST582712,7/1/2008 12:00:00 AM,8/1/2009 12:00:00 AM,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9EJ,No,51.438707,-2.601529,358286,171251,ST582712,7/1/2008 12:00:00 AM,2/1/2012 12:00:00 AM,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9EL,No,51.438707,-2.601529,358286,171251,ST582712,8/1/2008 12:00:00 AM,9/1/2009 12:00:00 AM,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9EN,No,51.438707,-2.601529,358286,171251,ST582712,8/1/2008 12:00:00 AM,12/1/2011 12:00:00 AM,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9EP,No,51.438707,-2.601529,358286,171251,ST582712,10/1/2008 12:00:00 AM,11/1/2009 12:00:00 AM,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9EQ,No,51.438707,-2.601529,358286,171251,ST582712,11/1/2008 12:00:00 AM,12/1/2009 12:00:00 AM,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9ER,No,51.438707,-2.601529,358286,171251,ST582712,11/1/2008 12:00:00 AM,2/1/2012 12:00:00 AM,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9ES,No,51.438707,-2.601529,358286,171251,ST582712,12/1/2008 12:00:00 AM,12/1/2012 12:00:00 AM,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9ET,No,51.438707,-2.601529,358286,171251,ST582712,12/1/2008 12:00:00 AM,1/1/2010 12:00:00 AM,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9EU,No,51.438707,-2.601529,358286,171251,ST582712,1/1/2009 12:00:00 AM,1/1/2010 12:00:00 AM,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9EW,No,51.438707,-2.601529,358286,171251,ST582712,3/1/2009 12:00:00 AM,5/1/2010 12:00:00 AM,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9EX,No,51.438707,-2.601529,358286,171251,ST582712,3/1/2009 12:00:00 AM,5/1/2010 12:00:00 AM,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9EZ,No,51.438707,-2.601529,358286,171251,ST582712,6/1/2009 12:00:00 AM,7/1/2011 12:00:00 AM,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9FA,No,51.438707,-2.601529,358286,171251,ST582712,11/1/2011 12:00:00 AM,4/1/2012 12:00:00 AM,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9FB,No,51.438707,-2.601529,358286,171251,ST582712,2/1/2012 12:00:00 AM,8/1/2012 12:00:00 AM,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9FD,No,51.438707,-2.601529,358286,171251,ST582712,2/1/2012 12:00:00 AM,3/1/2019 12:00:00 AM,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9FE,No,51.438707,-2.601529,358286,171251,ST582712,4/1/2012 12:00:00 AM,2/1/2024 12:00:00 AM,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9FF,No,51.438707,-2.601529,358286,171251,ST582712,4/1/2012 12:00:00 AM,5/1/2013 12:00:00 AM,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9FG,No,51.438707,-2.601529,358286,171251,ST582712,4/1/2013 12:00:00 AM,10/1/2013 12:00:00 AM,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9FH,No,51.438707,-2.601529,358286,171251,ST582712,12/1/2013 12:00:00 AM,6/1/2016 12:00:00 AM,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9FJ,No,51.438707,-2.601529,358286,171251,ST582712,3/1/2014 12:00:00 AM,4/1/2015 12:00:00 AM,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9FL,No,51.438707,-2.601529,358286,171251,ST582712,1/1/2015 12:00:00 AM,5/1/2015 12:00:00 AM,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9FQ,No,51.458428,-2.574180,360204,173429,ST602734,7/1/2014 12:00:00 AM,4/1/2015 12:00:00 AM,17,,,Lawrence Hill,0.7,Bristol,"Bristol, City of",Lawrence Hill,
BS3 9FS,No,51.438707,-2.601529,358286,171251,ST582712,7/1/2014 12:00:00 AM,1/1/2025 12:00:00 AM,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9FT,Yes,51.438707,-2.601529,358286,171251,ST582712,7/1/2014 12:00:00 AM,,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9FU,Yes,51.438707,-2.601529,358286,171251,ST582712,8/1/2014 12:00:00 AM,,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9FX,No,51.438707,-2.601529,358286,171251,ST582712,9/1/2014 12:00:00 AM,11/1/2014 12:00:00 AM,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9FY,Yes,51.438707,-2.601529,358286,171251,ST582712,8/1/2014 12:00:00 AM,,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9GA,Yes,51.438707,-2.601529,358286,171251,ST582712,8/1/2014 12:00:00 AM,,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9GB,Yes,51.438707,-2.601529,358286,171251,ST582712,8/1/2014 12:00:00 AM,,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9GD,Yes,51.438707,-2.601529,358286,171251,ST582712,9/1/2014 12:00:00 AM,,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9GG,Yes,51.438707,-2.601529,358286,171251,ST582712,9/1/2014 12:00:00 AM,,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9GH,No,51.438707,-2.601529,358286,171251,ST582712,8/1/2014 12:00:00 AM,7/1/2015 12:00:00 AM,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9GJ,Yes,51.438707,-2.601529,358286,171251,ST582712,8/1/2014 12:00:00 AM,,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9GL,No,51.438707,-2.601529,358286,171251,ST582712,2/1/2016 12:00:00 AM,8/1/2016 12:00:00 AM,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9GY,Yes,51.438707,-2.601529,358286,171251,ST582712,12/1/2021 12:00:00 AM,,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9GZ,Yes,51.438707,-2.601529,358286,171251,ST582712,10/1/2014 12:00:00 AM,,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9HA,No,51.438707,-2.601529,358286,171251,ST582712,1/1/2015 12:00:00 AM,1/1/2019 12:00:00 AM,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9HB,No,51.438707,-2.601529,358286,171251,ST582712,2/1/2016 12:00:00 AM,9/1/2016 12:00:00 AM,21,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9HD,Yes,51.438707,-2.601529,358286,171251,ST582712,5/1/2016 12:00:00 AM,,19,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9HE,No,51.438707,-2.601529,358286,171251,ST582712,8/1/2016 12:00:00 AM,2/1/2017 12:00:00 AM,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9HF,No,51.438707,-2.601529,358286,171251,ST582712,3/1/2017 12:00:00 AM,1/1/2018 12:00:00 AM,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9HG,No,51.438707,-2.601529,358286,171251,ST582712,6/1/2017 12:00:00 AM,7/1/2018 12:00:00 AM,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9HH,Yes,51.438707,-2.601529,358286,171251,ST582712,8/1/2017 12:00:00 AM,,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9HJ,Yes,51.438707,-2.601529,358286,171251,ST582712,8/1/2025 12:00:00 AM,,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9HL,No,51.438707,-2.601529,358286,171251,ST582712,10/1/2017 12:00:00 AM,10/1/2018 12:00:00 AM,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9HN,No,51.438707,-2.601529,358286,171251,ST582712,12/1/2017 12:00:00 AM,7/1/2018 12:00:00 AM,23,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9HP,No,51.438707,-2.601529,358286,171251,ST582712,1/1/2018 12:00:00 AM,2/1/2021 12:00:00 AM,23,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9HQ,No,51.438707,-2.601529,358286,171251,ST582712,10/1/2020 12:00:00 AM,3/1/2022 12:00:00 AM,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9HR,No,51.438707,-2.601529,358286,171251,ST582712,3/1/2018 12:00:00 AM,4/1/2019 12:00:00 AM,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9HS,No,51.438707,-2.601529,358286,171251,ST582712,4/1/2018 12:00:00 AM,11/1/2018 12:00:00 AM,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9HT,No,51.438707,-2.601529,358286,171251,ST582712,7/1/2018 12:00:00 AM,3/1/2019 12:00:00 AM,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9HU,Yes,51.438707,-2.601529,358286,171251,ST582712,11/1/2018 12:00:00 AM,,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9HW,No,51.438707,-2.601529,358286,171251,ST582712,2/1/2019 12:00:00 AM,9/1/2019 12:00:00 AM,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9HX,No,51.438707,-2.601529,358286,171251,ST582712,4/1/2019 12:00:00 AM,5/1/2020 12:00:00 AM,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9HY,No,51.438707,-2.601529,358286,171251,ST582712,10/1/2019 12:00:00 AM,5/1/2020 12:00:00 AM,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9HZ,No,51.438707,-2.601529,358286,171251,ST582712,11/1/2019 12:00:00 AM,6/1/2021 12:00:00 AM,23,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9JA,No,51.438707,-2.601529,358286,171251,ST582712,12/1/2019 12:00:00 AM,7/1/2020 12:00:00 AM,23,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9JB,No,51.438707,-2.601529,358286,171251,ST582712,2/1/2020 12:00:00 AM,9/1/2020 12:00:00 AM,19,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9JD,No,51.438707,-2.601529,358286,171251,ST582712,4/1/2020 12:00:00 AM,3/1/2024 12:00:00 AM,19,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9JE,No,51.438707,-2.601529,358286,171251,ST582712,7/1/2020 12:00:00 AM,2/1/2021 12:00:00 AM,19,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9JF,No,51.438707,-2.601529,358286,171251,ST582712,8/1/2020 12:00:00 AM,3/1/2021 12:00:00 AM,19,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9JG,No,51.438707,-2.601529,358286,171251,ST582712,9/1/2020 12:00:00 AM,11/1/2020 12:00:00 AM,19,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9JH,No,51.438707,-2.601529,358286,171251,ST582712,11/1/2020 12:00:00 AM,6/1/2021 12:00:00 AM,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9JJ,No,51.438707,-2.601529,358286,171251,ST582712,2/1/2021 12:00:00 AM,3/1/2021 12:00:00 AM,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9JL,Yes,51.438707,-2.601529,358286,171251,ST582712,4/1/2021 12:00:00 AM,,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9JN,Yes,51.438707,-2.601529,358286,171251,ST582712,6/1/2025 12:00:00 AM,,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9JP,No,51.438707,-2.601529,358286,171251,ST582712,5/1/2021 12:00:00 AM,9/1/2021 12:00:00 AM,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9JQ,Yes,51.438707,-2.601529,358286,171251,ST582712,5/1/2021 12:00:00 AM,,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9JR,No,51.438707,-2.601529,358286,171251,ST582712,6/1/2021 12:00:00 AM,7/1/2022 12:00:00 AM,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9JS,Yes,51.438707,-2.601529,358286,171251,ST582712,6/1/2021 12:00:00 AM,,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9JT,Yes,51.438707,-2.601529,358286,171251,ST582712,3/1/2022 12:00:00 AM,,19,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9JU,No,51.438707,-2.601529,358286,171251,ST582712,6/1/2022 12:00:00 AM,2/1/2023 12:00:00 AM,19,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9JW,No,51.438707,-2.601529,358286,171251,ST582712,7/1/2022 12:00:00 AM,7/1/2023 12:00:00 AM,19,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9JX,No,51.438707,-2.601529,358286,171251,ST582712,12/1/2023 12:00:00 AM,10/1/2025 12:00:00 AM,19,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9JY,No,51.438707,-2.601529,358286,171251,ST582712,10/1/2022 12:00:00 AM,5/1/2023 12:00:00 AM,19,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9LB,No,51.438707,-2.601529,358286,171251,ST582712,3/1/2023 12:00:00 AM,7/1/2023 12:00:00 AM,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9LD,No,51.438707,-2.601529,358286,171251,ST582712,10/1/2023 12:00:00 AM,11/1/2024 12:00:00 AM,19,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9LE,Yes,51.438707,-2.601529,358286,171251,ST582712,10/1/2025 12:00:00 AM,,19,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9LG,No,51.438707,-2.601529,358286,171251,ST582712,9/1/2024 12:00:00 AM,1/1/2025 12:00:00 AM,19,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9LH,No,51.438707,-2.601529,358286,171251,ST582712,10/1/2024 12:00:00 AM,1/1/2025 12:00:00 AM,19,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9LJ,No,51.438707,-2.601529,358286,171251,ST582712,2/1/2025 12:00:00 AM,6/1/2025 12:00:00 AM,19,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9SA,No,51.442914,-2.591080,359016,171713,ST590717,3/1/2015 12:00:00 AM,2/1/2019 12:00:00 AM,10,,,Bedminster,0.4,Bristol,"Bristol, City of",Southville,
BS3 9WL,No,51.438707,-2.601529,358286,171251,ST582712,1/1/2007 12:00:00 AM,2/1/2012 12:00:00 AM,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9WN,No,51.438707,-2.601529,358286,171251,ST582712,5/1/2005 12:00:00 AM,2/1/2006 12:00:00 AM,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9WP,No,51.438707,-2.601529,358286,171251,ST582712,5/1/2010 12:00:00 AM,4/1/2012 12:00:00 AM,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9WQ,No,51.438707,-2.601529,358286,171251,ST582712,2/1/2005 12:00:00 AM,4/1/2006 12:00:00 AM,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9WR,No,51.438707,-2.601529,358286,171251,ST582712,2/1/2005 12:00:00 AM,3/1/2009 12:00:00 AM,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9WS,No,51.438707,-2.601529,358286,171251,ST582712,1/1/2005 12:00:00 AM,2/1/2012 12:00:00 AM,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9WW,No,51.438707,-2.601529,358286,171251,ST582712,11/1/2004 12:00:00 AM,2/1/2006 12:00:00 AM,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
BS3 9WX,No,51.438707,-2.601529,358286,171251,ST582712,4/1/2006 12:00:00 AM,2/1/2007 12:00:00 AM,20,,,Bedminster,0.5,Bristol,"Bristol, City of",Bedminster,
