id,name,host_id,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,availability_eoy,number_of_reviews_ly,estimated_occupancy_l365d,estimated_revenue_l365d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
51100977,Beautiful bright double  in bohemian Montpelier,24365222,Liz,"2014-12-01 00:00:00,000","Bristol, United Kingdom","Hello! A little bit about me - I'm passionate about learning about other cultures and languages. I love to cook and try new food. I like to spend my time swimming in the sea, going rock-climbing and doing yoga to wind down.   Whenever I get time off I like to travel and wherever I stay I am always organised, tidy and respectful.   I now also host on Airbnb, having recently renovated a Victorian terraced house in the heart of Montpelier, Bristol.",within a day,"1,0","0,82",1,2,3,"['email', 'phone']",1,1,Ashley,"51,46449","-2,58806",Private room in home,Private room,2,"1,0",1 shared bath,"1,0","0,0","60,0",2,14,1,0,19,43,112,68,18,1,46,0,108,"6480,0","2021-08-01 00:00:00,000","2025-09-13 00:00:00,000","4,93","4,9","4,9","4,96","4,97","4,87","4,72",0,1,0,1,0,"1,34"
52437999,Cosy double room by Eastville Park,4053495,Jess,"2012-11-04 00:00:00,000","Bristol, United Kingdom","I’m Jess, a documentary producer and Bristolian.   I love films, nature, learning languages and travelling.",within a few hours,"1,0","0,89",1,4,5,"['email', 'phone']",1,1,Eastville,"51,47336","-2,55495",Private room in condo,Private room,1,"1,0",1 shared bath,"1,0","1,0","43,0",2,30,1,24,54,84,84,11,0,0,84,0,0,"0,0","2021-10-02 00:00:00,000","2023-04-05 00:00:00,000","4,91","4,91","4,91","5,0","5,0","4,55","4,64",0,3,1,2,0,"0,23"
542742196260606507,"Single room in beautiful period flat (Cotham, BS6)",14649130,Aikaterini,"2014-04-23 00:00:00,000","Bristol, United Kingdom",,within an hour,"1,0","0,27",0,1,2,"['email', 'phone']",1,1,Cotham,"51,46523","-2,59785",Private room in condo,Private room,1,"1,0",1 shared bath,"1,0","1,0","45,0",2,1125,1,0,0,24,114,21,3,1,31,5,18,"810,0","2022-01-21 00:00:00,000","2025-08-28 00:00:00,000","5,0","5,0","4,71","5,0","5,0","4,95","4,95",0,1,0,1,0,"0,47"
580906149503743793,Cheerful and sunny one bedroom room in Brislington,102671880,Rob,"2016-11-06 00:00:00,000","Bristol, United Kingdom",,within an hour,"1,0","0,97",0,1,2,"['email', 'phone']",1,1,Brislington West,"51,44159","-2,55642",Private room in home,Private room,2,"1,0",1 shared bath,"1,0","1,0","60,0",1,7,1,10,36,64,339,113,26,1,71,28,156,"9360,0","2022-03-19 00:00:00,000","2025-09-21 00:00:00,000","4,86","4,9","4,91","4,94","4,93","4,73","4,74",1,1,0,1,0,"2,63"
605136419703256223,"Large bedroom in lovely house in Redland, Bristol",7018168,Gemma,"2013-06-20 00:00:00,000","Bristol, United Kingdom","I am self employed and run my own business from home, here in Bristol where I have have a private practice room.   I am a trained Chinese Medicine practitioner and Acupuncturist, Yoga, Qi Gong and Meditation teacher, Business and Health coach, Sound Therapist, and I also have a foundation in Counselling.   I love nature, the seasons, laughing (I don’t take myself too seriously), good food, walking, swimming, art, film and music.",within a day,"1,0","0,82",0,1,1,"['email', 'phone']",1,1,Redland,"51,47029","-2,60516",Private room in home,Private room,2,"1,0",1 shared bath,"1,0","1,0","55,0",1,3,1,6,17,27,52,10,2,1,27,0,12,"660,0","2022-07-10 00:00:00,000","2025-09-14 00:00:00,000","4,9","5,0","4,9","5,0","5,0","4,9","4,7",0,1,0,1,0,"0,26"
605605461801727601,Private cosy double room in Easton,43245036,Belen,"2015-09-03 00:00:00,000","Bristol, United Kingdom",,within a few hours,"1,0","0,0",0,1,1,"['email', 'phone']",1,1,Lawrence Hill,"51,4607287","-2,5644916",Private room in casa particular,Private room,2,"1,0",1 shared bath,"1,0","1,0","45,0",2,3,1,0,0,0,0,0,0,0,0,0,0,"0,0",,,nan,nan,nan,nan,nan,nan,nan,0,1,0,1,0,nan
609449852792571162,Bright Spacious Room with Off Street Parking,21414857,Ryan,"2014-09-16 00:00:00,000","Bristol, United Kingdom",Surfer Traveller,within a few hours,"1,0","0,92",1,1,1,"['email', 'phone']",1,1,Bishopston & Ashley Down,"51,483105","-2,59492",Private room in home,Private room,2,"1,0",1 private bath,"1,0","0,0","50,0",1,365,1,27,54,84,84,47,20,4,84,0,120,"6000,0","2022-05-01 00:00:00,000","2025-09-20 00:00:00,000","4,91","4,94","4,96","4,98","4,98","4,81","4,81",0,1,0,1,0,"1,13"
614368577694932476,Bristol Cosy One Bed Room Hot Tub & Street Parking,62911460,Jane,"2016-03-14 00:00:00,000","Bristol, United Kingdom","I live with my husband Andy, our son, and daughter.  We often relax in the hot tub to recharge our batteries and get centred. I am quite spiritual, a Counsellor and Reiki Master. Ask me about availability of Reiki, Indian Head Massage and Hopi Ear Candle if you fancy a treatment whilst  here. We love spending time with family and in the garden.",within an hour,"1,0","1,0",0,8,9,"['email', 'phone']",1,1,Stoke Bishop,"51,48639","-2,6463",Private room in home,Private room,1,"1,0",1 shared bath,"1,0","1,0","35,0",1,4,1,12,29,44,210,42,4,1,47,13,24,"840,0","2022-05-12 00:00:00,000","2025-09-12 00:00:00,000","4,67","4,76","4,64","4,79","4,83","4,62","4,74",0,3,0,3,0,"1,02"
642471531683621338,Cosy single room in Bristol cottage,91115129,Linda,"2016-08-21 00:00:00,000","Bristol, United Kingdom",,within a few hours,"1,0","0,87",1,1,1,"['email', 'phone']",1,1,Avonmouth & Lawrence Weston,"51,48657","-2,67856",Private room in bed and breakfast,Private room,1,"1,0",1 shared bath,"1,0","1,0","41,0",1,3,1,21,51,81,81,88,28,3,81,14,168,"6888,0","2022-06-11 00:00:00,000","2025-09-18 00:00:00,000","4,93","4,97","4,94","4,93","4,97","4,76","4,9",0,1,0,1,0,"2,19"
642601683467820945,2 Lovely Double Rooms w. Private Guest Bathroom,27324664,Zoe,"2015-02-06 00:00:00,000","Bristol, United Kingdom","Travelling here, there and everywhere...",within a few hours,"1,0","0,69",1,4,4,"['email', 'phone']",1,1,Brislington West,"51,43732","-2,5632",Private room in home,Private room,4,"1,0",1 private bath,"2,0","2,0","131,0",2,365,1,26,56,79,256,17,6,0,83,1,36,"4716,0","2022-07-11 00:00:00,000","2025-08-25 00:00:00,000","4,94","4,88","4,88","5,0","5,0","4,88","4,82",0,4,1,3,0,"0,43"
653554446518795034,Harbourside - Private Double room - Bristol Marina,21176789,Justine,"2014-09-10 00:00:00,000","Bristol, United Kingdom",,within an hour,"1,0","0,93",1,1,1,"['email', 'phone']",1,1,Hotwells & Harbourside,"51,44685","-2,61219",Private room in townhouse,Private room,2,"1,0",1 shared bath,"1,0","1,0","62,0",2,28,1,19,49,79,259,140,32,4,86,39,192,"11904,0","2022-07-16 00:00:00,000","2025-09-21 00:00:00,000","4,96","4,94","4,94","4,96","4,96","4,91","4,86",0,1,0,1,0,"3,59"
653974763293152417,Single Room - Perfect Location - Brislington - BS4,296349887,Stefan,"2019-09-19 00:00:00,000","Bristol, United Kingdom",,within an hour,"1,0","1,0",1,1,1,"['email', 'phone']",1,1,Brislington West,"51,44472","-2,55179",Private room in home,Private room,1,"1,5",1.5 shared baths,"1,0","1,0","32,0",1,1125,1,17,47,77,352,160,60,1,84,60,255,"8160,0","2022-07-02 00:00:00,000","2025-08-29 00:00:00,000","4,98","4,96","4,96","4,94","4,98","4,79","4,93",0,1,0,1,0,"4,06"
670820577862804812,Nr UWE & MOD : Fresh & Bright Room in Family Home,77575724,Ruksaana,"2016-06-13 00:00:00,000","Bristol, United Kingdom",,within an hour,"1,0","0,98",1,1,2,"['email', 'phone']",1,1,Frome Vale,"51,48861","-2,53989",Private room in home,Private room,1,"1,0",1 shared bath,"1,0","1,0","43,0",1,89,1,10,40,70,70,220,92,5,70,89,255,"10965,0","2022-08-12 00:00:00,000","2025-09-17 00:00:00,000","4,98","4,98","4,96","4,94","4,99","4,85","4,95",0,1,0,1,0,"5,78"
681758613030107684,Lovely bedroom & en-suite in artist's home   BS7,122696129,Tamsin,"2017-03-26 00:00:00,000","Bristol, United Kingdom","I have 2 listings on here , one in central Bristol and the other is my home. I co-own the house in central with a friend. We let it out mainly to staff visiting Bristol University as it's so close to it.  My other listing is my home where I’ve lived for 26 years. I’m an artist and my home reflects that. Interesting and colourful, a bit rustic and a bit modern.  My studio is in my garden where I work as a potter.",within a few hours,"1,0","0,86",1,3,3,"['email', 'phone']",1,1,Redland,"51,47371","-2,5925",Private room in townhouse,Private room,2,"1,0",1 private bath,"1,0","1,0","43,0",2,7,1,15,39,69,344,54,12,1,76,19,72,"3096,0","2022-08-06 00:00:00,000","2025-09-21 00:00:00,000","4,89","4,93","4,69","4,96","4,94","4,89","4,8",0,3,0,3,0,"1,41"
683901043982887319,Cosy room in Southville flat,469428066,Edward James,"2022-07-14 00:00:00,000","Bristol, United Kingdom",Hello. I’m a creative type who’s lived in Bristol over a decade and looking forward to more adventures…,within an hour,"1,0","0,82",0,2,2,"['email', 'phone']",1,1,Southville,"51,44403","-2,61746",Private room in rental unit,Private room,1,"1,0",1 shared bath,"1,0","1,0","57,0",2,5,1,7,7,7,7,40,14,0,7,7,84,"4788,0","2022-09-10 00:00:00,000","2025-08-25 00:00:00,000","5,0","5,0","5,0","4,95","4,98","4,98","4,95",0,1,0,1,0,"1,08"
685584995374795702,"Large quiet room in arty home, leafy eco village.",473169011,Kathryn,"2022-08-03 00:00:00,000","Bristol, United Kingdom","I live with my nine year old son and a tortoise in this very leafy and eco part of Bristol, close to great amenities and the city centre. Ours is a relaxed,  lived in family home. We look forward to welcoming you.",within an hour,"1,0","1,0",0,1,1,"['email', 'phone']",1,0,Ashley,"51,4735","-2,57735",Private room in home,Private room,2,"1,0",1 private bath,"1,0","1,0","57,0",2,365,1,0,0,24,24,16,12,2,24,2,72,"4104,0","2022-08-28 00:00:00,000","2025-09-19 00:00:00,000","5,0","5,0","5,0","5,0","5,0","5,0","5,0",0,1,0,1,0,"0,43"
697778525124414372,"A modern yet cozy apartment in Redcliffe, Bristol.",475933533,Stephen,"2022-08-20 00:00:00,000","Bristol, United Kingdom","easygoing local person.  respectful, polite, hard working.",within an hour,"1,0","1,0",1,1,1,"['email', 'phone']",1,1,Central,"51,4473261","-2,5860798",Private room in condo,Private room,1,"1,0",1 shared bath,"1,0","1,0","44,0",3,60,1,25,55,84,259,90,21,2,87,36,126,"5544,0","2022-09-13 00:00:00,000","2025-09-20 00:00:00,000","4,9","4,92","4,97","4,94","4,93","4,75","4,83",0,1,0,1,0,"2,43"
704142894060802761,Stunning room with balcony and views,25066739,Fran,"2014-12-21 00:00:00,000","Bristol, United Kingdom","Hi I'm Fran. I am a life coach. I love water sports, camping and folk music and dance. I have four adult children who have mostly left home. I love hosting.",within an hour,"1,0","1,0",1,5,6,"['email', 'phone']",1,1,Avonmouth & Lawrence Weston,"51,49394","-2,651",Private room in home,Private room,2,"2,0",2 baths,"1,0","1,0","113,0",1,365,1,30,60,90,365,4,0,0,97,0,0,"0,0","2022-09-11 00:00:00,000","2023-12-03 00:00:00,000","5,0","5,0","5,0","5,0","5,0","5,0","4,75",0,4,0,4,0,"0,11"
707974116451745979,Single room in lovely welcoming home,25066739,Fran,"2014-12-21 00:00:00,000","Bristol, United Kingdom","Hi I'm Fran. I am a life coach. I love water sports, camping and folk music and dance. I have four adult children who have mostly left home. I love hosting.",within an hour,"1,0","1,0",1,5,6,"['email', 'phone']",1,1,Avonmouth & Lawrence Weston,"51,49455","-2,65096",Private room in home,Private room,1,"1,0",1 shared bath,"1,0","1,0","65,0",1,365,1,29,59,89,364,16,2,1,96,6,12,"780,0","2022-09-09 00:00:00,000","2025-09-21 00:00:00,000","4,88","4,81","4,81","4,94","4,94","4,81","4,81",0,4,0,4,0,"0,43"
714194496650794954,"Spacious, clean double room in central Bristol",37611118,Emma,"2015-07-05 00:00:00,000","Bristol, United Kingdom","I host with my partner Steve. I have lived in Bristol for 5 years, and Steve is a local so we are happy to help with any help or advice about the area ☺️",within an hour,"1,0","0,91",1,1,2,"['email', 'phone']",1,1,Bedminster,"51,43975","-2,60308",Private room in home,Private room,2,"1,0",1 private bath,"1,0","1,0","64,0",1,10,1,20,45,65,65,189,52,4,65,67,255,"16320,0","2022-10-15 00:00:00,000","2025-09-19 00:00:00,000","4,91","4,94","4,94","4,95","4,94","4,86","4,86",0,1,0,1,0,"5,26"
737445744182387373,Pear Pod - Huge Secret Garden in the City,20999681,Artemis,"2014-09-06 00:00:00,000","Bristol, United Kingdom","Hello, I live in Bristol, UK with my two children and my partner Ollie. I work in self-directed education and children’s rights. Ollie and I are also both drag kings and cabaret producers.",within an hour,"1,0","0,96",1,4,6,"['email', 'phone']",1,1,Ashley,"51,47489","-2,57648",Private room,Private room,4,"1,5",1.5 shared baths,"1,0","2,0","51,0",2,365,1,5,18,30,124,67,16,1,33,19,96,"4896,0","2022-11-05 00:00:00,000","2025-09-21 00:00:00,000","4,78","4,75","4,84","4,78","4,91","4,85","4,64",1,4,1,3,0,"1,9"
753717662596305200,Double room by Eastville Park,4053495,Jess,"2012-11-04 00:00:00,000","Bristol, United Kingdom","I’m Jess, a documentary producer and Bristolian.   I love films, nature, learning languages and travelling.",within a few hours,"1,0","0,89",1,4,5,"['email', 'phone']",1,1,Eastville,"51,47378","-2,55753",Private room in condo,Private room,2,"1,0",1 shared bath,"1,0","1,0","37,0",2,45,1,17,17,17,17,15,0,0,17,2,0,"0,0","2023-01-29 00:00:00,000","2024-03-31 00:00:00,000","4,87","4,93","4,93","4,87","4,93","4,8","4,6",0,3,1,2,0,"0,46"
836011956125592154,City Break Escape,339680412,Elizabeth,"2020-03-01 00:00:00,000","Bristol, United Kingdom",New to airbnb and looking to find accommodation with my family.,within a few hours,"1,0","0,57",1,1,2,"['email', 'phone']",1,0,Clifton Down,"51,461328845279645","-2,6155773800458992",Private room in home,Private room,2,"1,0",1 private bath,"1,0","1,0","76,0",1,2,1,20,49,78,168,99,34,0,85,49,204,"15504,0","2023-03-05 00:00:00,000","2025-07-27 00:00:00,000","4,92","4,95","4,96","4,88","4,95","4,98","4,84",0,1,0,1,0,"3,17"
913487850373385298,Private stylish king-sized room with en suite in,467403219,Aimee,"2022-07-03 00:00:00,000","Bristol, United Kingdom","I’m Aimee and I love to host people in my family home.   I  work in digital design and love meeting new people from all pockets of the world. I too love to travel and my home is filled with little reminders from my trips away.   I look forward to welcoming you to Bristol, just let me know any questions or queries and I will happily help.",within a few hours,"1,0","0,95",1,1,2,"['email', 'phone']",1,1,Southville,"51,44443","-2,614",Private room in home,Private room,2,"1,0",1 bath,"1,0","1,0","62,0",2,30,1,22,49,70,155,83,19,5,70,70,114,"7068,0","2023-10-29 00:00:00,000","2025-09-19 00:00:00,000","4,99","4,99","4,98","4,98","5,0","4,98","4,87",0,1,0,1,0,"3,56"
975806636427563660,Beautiful en-suite Double Room,16391362,Wiz,"2014-06-04 00:00:00,000","Bristol, United Kingdom",,within a few hours,"1,0","0,68",1,1,2,"['email', 'phone']",1,1,Eastville,"51,48038","-2,55652",Private room in home,Private room,2,"1,0",1 bath,"1,0","1,0","50,0",1,365,1,29,59,89,89,45,20,2,89,14,120,"6000,0","2023-09-23 00:00:00,000","2025-09-10 00:00:00,000","4,96","4,96","4,96","4,91","4,98","4,87","4,91",0,1,0,1,0,"1,84"
1058467763623342749,"Quiet kingsize room, 20 min city",40320586,Derek,"2015-08-02 00:00:00,000","Bristol, United Kingdom",Hello! I’m Derek and live with my partner (and co-host) Jax and our dog Sadie :)  We look forward to welcoming you soon!,within an hour,"1,0","0,77",1,1,1,"['email', 'phone']",1,1,Windmill Hill,"51,43874","-2,574",Private room in home,Private room,2,"1,0",1 shared bath,"1,0","1,0","45,0",2,4,1,4,10,12,12,38,19,0,12,21,114,"5130,0","2024-01-21 00:00:00,000","2025-08-24 00:00:00,000","5,0","5,0","5,0","4,97","5,0","4,95","4,97",0,1,0,1,0,"1,85"
1097050530763221873,Self contained apartment,563404819,Consorcia,"2024-02-22 00:00:00,000","Bristol, United Kingdom","I'm a retired nurse, a very workaholic in my younger years. Sociable and friendly. I like travelling and cruising with my husband while we can. I like meeting people from other places.",within an hour,"1,0","1,0",1,1,1,"['email', 'phone']",1,1,Knowle,"51,42794277050787","-2,577312514185905",Private room in rental unit,Private room,1,"1,0",1 private bath,"1,0","1,0","56,0",1,14,1,25,55,82,321,153,66,5,82,117,255,"14280,0","2024-02-25 00:00:00,000","2025-09-21 00:00:00,000","4,97","4,98","4,99","4,98","4,99","4,82","4,97",1,1,0,1,0,"7,91"
1135395874530905927,"Large en-suite bedroom, Stoke Bishop",51532974,Louise,"2015-12-16 00:00:00,000","Bristol, United Kingdom","We are a fun-loving family of 4 (plus a super friendly dog) who enjoy the outdoors, and I particularly enjoy cooking so there will usually be some brownies or cake ready on offer for guests! We also started playing Padel late last year, so we've found it exciting to be a part of one of the Uk's fastest growing sport!",within a few hours,"1,0","0,96",1,1,1,"['email', 'phone']",1,1,Stoke Bishop,"51,4839802","-2,6294488",Private room in home,Private room,2,"1,0",1 private bath,"1,0","1,0","59,0",2,365,1,7,28,58,238,42,25,5,65,23,150,"8850,0","2024-05-17 00:00:00,000","2025-09-22 00:00:00,000","5,0","5,0","5,0","4,98","5,0","4,95","5,0",0,1,0,1,0,"2,53"
1384082019966844062,Room in modern town house,14716028,Marion,"2014-04-25 00:00:00,000","Bristol, United Kingdom","I'm recently returned to Bristol after living near the Forest of Dean for eleven years. I enjoy walking with friends, sightseeing, visiting new places, both rural and urban, theatre, reading, most types of music and generally enjoying life with my family and friends!",within an hour,"1,0","0,92",1,1,1,"['email', 'phone']",1,1,Horfield,"51,493883323318784","-2,585046863127713",Private room in home,Private room,2,"1,0",1 private bath,"1,0","1,0","46,0",1,5,1,16,45,67,151,27,27,3,68,0,162,"7452,0","2025-04-12 00:00:00,000","2025-09-13 00:00:00,000","4,96","4,96","4,89","4,96","5,0","4,93","4,96",0,1,0,1,0,"4,82"
